GEOID,county,state,tract,medincome,rent,pnewh,medhval,pwht,pblk,pasn,phsp,region
06067007013,Sacramento County,California,Census Tract 70.13,60551,1025,3.283302063789869,167700,22.75015733165513,17.180616740088105,12.901195720578981,38.54625550660793,Other California
06067007014,Sacramento County,California,Census Tract 70.14,51835,1143,1.613456917267422,206400,25.65355162397676,19.61975178241352,7.208872458410351,41.365196725640345,Other California
06067007015,Sacramento County,California,Census Tract 70.15,61061,1126,76.93321616871704,290800,36.68494820231566,17.06276660572821,15.376802762543166,21.125330083282552,Other California
06067007016,Sacramento County,California,Census Tract 70.16,80012,1462,78.56755290287575,274800,23.17533213055601,17.68082663605052,28.04658028538626,24.14302115794653,Other California
06067007017,Sacramento County,California,Census Tract 70.17,84079,1653,86.42533936651584,248600,40.03086419753086,11.512345679012343,17.037037037037038,25.246913580246915,Other California
06067007018,Sacramento County,California,Census Tract 70.18,57589,1244,81.22085629504026,248900,40.10436079016027,3.8017144986954903,29.631010063361906,17.722698471859857,Other California
06067007019,Sacramento County,California,Census Tract 70.19,21522,926,88.78718535469108,271517.7419354839,20.368574199806016,37.14839961202715,17.458777885548013,20.65955383123182,Other California
06067007020,Sacramento County,California,Census Tract 70.20,83702,1334,49.824766355140184,298100,48.6698648059311,8.744003488879198,12.887047535979065,22.263410379415614,Other California
06067007101,Sacramento County,California,Census Tract 71.01,110078,1100,0,271517.7419354839,96.49122807017544,3.508771929824561,0,0,Other California
06067007102,Sacramento County,California,Census Tract 71.02,73980,1461,94.17872876022656,298800,40.300201816347126,11.579212916246217,31.01664984863774,11.70534813319879,Other California
06067007103,Sacramento County,California,Census Tract 71.03,72431,1400,81.95008705745792,266900,25.734597156398102,10.402843601895736,25.331753554502367,28.601895734597154,Other California
06067007104,Sacramento County,California,Census Tract 71.04,87393,1694,86.03703703703704,324700,34.68953430145218,15.42313470205308,24.499248873309966,18.477716574862292,Other California
06067007105,Sacramento County,California,Census Tract 71.05,73971,1625,94.14654113794516,261300,31.957013574660632,8.569004524886878,29.326923076923077,20.687217194570138,Other California
06067007106,Sacramento County,California,Census Tract 71.06,98056,1416,86.33590890605937,346800,33.6861094407697,10.547203848466628,25.98917618761275,25.33974744437763,Other California
06067007107,Sacramento County,California,Census Tract 71.07,105625,1818,88.9048991354467,400000,38.269060936120106,12.010597586105389,20.959670297321164,17.868707683249927,Other California
06067007202,Sacramento County,California,Census Tract 72.02,51157,1174,5.7748538011695905,216200,65.49241450244278,1.337104654152738,10.182566212393931,20.05656981229108,Other California
06067007204,Sacramento County,California,Census Tract 72.04,56806,1390,8.15006468305304,169800,43.42273307790549,10.451255853554704,16.773094934014473,25.734355044699875,Other California
06067007206,Sacramento County,California,Census Tract 72.06,56150,1395,6.263982102908278,204700,79.82370225269344,1.444662095984329,4.333986287952987,10.626836434867776,Other California
06067007207,Sacramento County,California,Census Tract 72.07,56700,1311,14.456981664315938,237500,61.29032258064516,1.4413177762525728,12.239762068176619,23.54152367879204,Other California
06067007208,Sacramento County,California,Census Tract 72.08,60141,1188,6.796769851951548,178800,59.77011494252874,5.499211178724363,5.52174892945684,26.23394185260311,Other California
06067007209,Sacramento County,California,Census Tract 72.09,48000,1165,5.772230889235569,172300,69.08684724937169,2.206087685004188,3.4627199106394864,23.987712929349346,Other California
06067007301,Sacramento County,California,Census Tract 73.01,35173,839,13.646788990825687,128800,46.878219657943546,15.392540696476406,4.698124871213682,26.396043684318975,Other California
06067007402,Sacramento County,California,Census Tract 74.02,45260,1311,0.5706134094151211,156600,50.30106530801297,9.109155473212908,7.441716844218002,30.461633472286554,Other California
06067007403,Sacramento County,California,Census Tract 74.03,44323,1309,0.845070422535211,158800,45.32737517000194,20.516805906353216,4.138333009520108,24.46085098115407,Other California
06067007406,Sacramento County,California,Census Tract 74.06,36995,1064,18.002969561989605,160800,46.6130348606739,8.720998017954997,7.20531654424624,30.67506121021336,Other California
06067007413,Sacramento County,California,Census Tract 74.13,36431,899,5.431993156544055,116200,47.02372072206475,10.711621661942413,13.725197672683873,23.0642995673579,Other California
06067007414,Sacramento County,California,Census Tract 74.14,46700,1077,0.8861622358554869,164900,49.83818770226537,8.321775312066574,12.459546925566343,24.294960702727696,Other California
06067007415,Sacramento County,California,Census Tract 74.15,60125,1057,0,208400,53.191489361702125,9.898242368177614,2.621029910576626,25.901942645698426,Other California
06067007416,Sacramento County,California,Census Tract 74.16,51431,1145,0.506649778340722,136900,47.87305874409183,5.851901868107135,7.6524870582939455,28.89939230249831,Other California
06067007417,Sacramento County,California,Census Tract 74.17,74737,1361,0,226400,60.75986939744732,7.005046007717423,11.813594538438705,16.503413475808845,Other California
06067007421,Sacramento County,California,Census Tract 74.21,85063,1706,50.69627399322544,283700,63.19407720782655,4.611316763617134,12.501322051824431,13.453199365415125,Other California
06067007422,Sacramento County,California,Census Tract 74.22,40625,1102,7.750269106566201,169200,59.92125984251968,3.1102362204724407,3.937007874015748,28.267716535433067,Other California
06067007423,Sacramento County,California,Census Tract 74.23,26143,854,0.988700564971751,109300,39.517881841533296,17.68425212408615,3.220707370084963,28.27504445761707,Other California
06067007424,Sacramento County,California,Census Tract 74.24,28670,943,3.26797385620915,155700,54.844606946983546,16.792896317576393,0.339514233481326,26.090363019065034,Other California
06067007426,Sacramento County,California,Census Tract 74.26,54615,1227,0.628930817610062,179600,47.65735920492191,9.275911026975864,9.086606720302887,14.339801230477994,Other California
06067007427,Sacramento County,California,Census Tract 74.27,62158,1411,17.647058823529413,211100,58.84997956124812,4.074124540128083,9.660716718899032,12.930917018667392,Other California
06067007428,Sacramento County,California,Census Tract 74.28,67353,1369,4.60377358490566,177800,65.74100311703032,4.44885236610938,8.444318503825446,11.844715216775292,Other California
06067007429,Sacramento County,California,Census Tract 74.29,40992,998,1.129032258064516,189900,52.92169848071679,9.09622126996494,5.629139072847682,28.63264511102454,Other California
06067007430,Sacramento County,California,Census Tract 74.30,59944,1329,14.330585001963096,255700,54.441608943978615,7.55863409891846,10.86401749908859,20.828776279013244,Other California
06067007431,Sacramento County,California,Census Tract 74.31,62078,1559,2.053571428571428,237300,53.64025695931478,6.771948608137045,12.259100642398288,12.15203426124197,Other California
06067007432,Sacramento County,California,Census Tract 74.32,74154,1679,9.176618478944059,255000,64.85623003194888,8.926893441082504,6.897199774478481,11.257282465701936,Other California
06067007433,Sacramento County,California,Census Tract 74.33,56964,1017,30.663700407860585,253300,49.24728529121422,5.639190523198421,20.853899308983216,11.25370187561698,Other California
06067007501,Sacramento County,California,Census Tract 75.01,38709,920,2.411513029949436,179000,57.79353821907013,7.43892828999212,2.679275019700551,25.153664302600472,Other California
06067007503,Sacramento County,California,Census Tract 75.03,43162,921,5.270457697642163,206800,54.16746871992301,16.22714148219442,9.008662175168432,12.9162656400385,Other California
06067007504,Sacramento County,California,Census Tract 75.04,43787,886,9.302325581395348,314400,70.22696929238985,1.246105919003115,3.248776145972407,18.51357365376057,Other California
06067007601,Sacramento County,California,Census Tract 76.01,56723,920,1.7654476670870107,337100,65.02976190476191,9.032738095238097,1.339285714285714,18.75,Other California
06067007602,Sacramento County,California,Census Tract 76.02,43105,985,7.064439140811456,264000,72.91881842594505,6.403635612476761,2.540797355918198,11.48523032431316,Other California
06067007701,Sacramento County,California,Census Tract 77.01,47955,959,0.589254766031195,295300,66.26095423563778,6.994482310938007,4.1544952937358,15.822784810126583,Other California
06067007702,Sacramento County,California,Census Tract 77.02,84962,961,7.377866400797608,410300,70.33146591970122,3.408029878618113,5.859010270774976,11.414565826330533,Other California
06067007801,Sacramento County,California,Census Tract 78.01,49492,928,4.068857589984351,373000,73.827923750644,8.208827065086725,4.396359264983685,8.672505581315473,Other California
06067007802,Sacramento County,California,Census Tract 78.02,60927,792,6.713947990543735,379000,71.73065079039212,6.466844590433175,5.358242660644631,11.188667624717716,Other California
06067007903,Sacramento County,California,Census Tract 79.03,71607,1008,5.776173285198556,296500,74.36312171451678,6.267691063485644,1.981399110392236,10.028305701577032,Other California
06067007904,Sacramento County,California,Census Tract 79.04,75833,1271,0.9197751660705159,244400,75.72463768115942,2.135774218154081,2.30739893211289,13.882532418001524,Other California
06067007905,Sacramento County,California,Census Tract 79.05,75164,926,4.924242424242424,352700,81.09499298081423,0.163781001403837,5.638745905474965,8.773982218062706,Other California
06067007906,Sacramento County,California,Census Tract 79.06,54500,988,5.947271612507664,349500,74.45983379501385,2.797783933518005,3.2686980609418277,13.37950138504155,Other California
06067008005,Sacramento County,California,Census Tract 80.05,103240,1406,2.790942601369141,418400,83.81877022653723,0.832177531206657,2.496532593619972,10.564031437817846,Other California
06067008006,Sacramento County,California,Census Tract 80.06,70431,1154,16.24505928853755,438100,78.34059549745824,1.888162672476398,4.538852578068264,12.999273783587508,Other California
06067008007,Sacramento County,California,Census Tract 80.07,57619,928,2.601734489659773,346300,77.98561151079136,4.230215827338129,1.3525179856115102,12.51798561151079,Other California
06067008008,Sacramento County,California,Census Tract 80.08,77500,1217,6.5979381443298974,349700,77.940876656473,2.405708460754332,5.09683995922528,8.33843017329256,Other California
06067008009,Sacramento County,California,Census Tract 80.09,62550,961,5.341246290801187,443900,80.43057050592034,2.583423035522067,3.48762109795479,9.709364908503767,Other California
