IncidntNum,Category,Descript,DayOfWeek,Date,Time,PdDistrict,Resolution,Address,Y,X
170072476,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Thursday,1/26/17 0:00,16:00:00,CENTRAL,NONE,LOMBARD ST / LARKIN ST,37.80175869,-122.4212614
170164142,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,2/26/17 0:00,16:00:00,CENTRAL,NONE,100 Block of BAY ST,37.80622161,-122.4083374
170273646,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Monday,4/3/17 0:00,19:15:00,TENDERLOIN,NONE,100 Block of TURK ST,37.78305295,-122.4115931
170273765,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Monday,4/3/17 0:00,17:00:00,RICHMOND,NONE,500 Block of POINTLOBOS AV,37.77983151,-122.5089043
170278282,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Wednesday,4/5/17 0:00,9:15:00,NORTHERN,NONE,100 Block of LARKIN ST,37.77913875,-122.4166077
170773094,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Thursday,9/21/17 0:00,18:30:00,CENTRAL,NONE,JONES ST / PINE ST,37.79046197,-122.4139182
176028205,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,1/28/17 0:00,21:00:00,RICHMOND,NONE,400 Block of 18TH AV,37.77945072,-122.4772376
176028211,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,1/27/17 0:00,17:30:00,RICHMOND,NONE,400 Block of 18TH AV,37.77945072,-122.4772376
176029162,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,1/22/17 0:00,17:30:00,SOUTHERN,NONE,HARRISON ST / LAPU-LAPU ST,37.78180003,-122.3983455
176029708,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,1/19/17 0:00,16:15:00,SOUTHERN,NONE,5TH ST / MISSION ST,37.78273179,-122.406482
176029714,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,1/19/17 0:00,19:00:00,SOUTHERN,NONE,MISSION ST / 5TH ST,37.78273179,-122.406482
176030755,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,2/2/17 0:00,18:30:00,SOUTHERN,NONE,300 Block of 10TH ST,37.77240368,-122.4124098
170282380,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,4/6/17 0:00,13:00:00,RICHMOND,NONE,1000 Block of GREAT HY,37.76724422,-122.5102257
170342172,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,4/26/17 0:00,14:00:00,PARK,NONE,1400 Block of FULTON ST,37.77659176,-122.440693
170787631,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Tuesday,9/26/17 0:00,18:30:00,BAYVIEW,NONE,2600 Block of SAN BRUNO AV,37.72820559,-122.403907
176030943,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,2/4/17 0:00,21:05:00,SOUTHERN,NONE,1400 Block of HARRISON ST,37.77113411,-122.4119393
176030965,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,2/4/17 0:00,22:30:00,SOUTHERN,NONE,HARRISON ST / 10TH ST,37.77157858,-122.4112792
176030987,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,2/4/17 0:00,10:00:00,SOUTHERN,NONE,HARRISON ST / 10TH ST,37.77157858,-122.4112792
176031060,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,2/3/17 0:00,19:30:00,SOUTHERN,NONE,800 Block of MISSION ST,37.78351007,-122.4053955
176031076,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,2/4/17 0:00,22:47:00,SOUTHERN,NONE,BONIFACIO ST / LAPU-LAPU ST,37.7825969,-122.3993523
176031082,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,2/5/17 0:00,11:00:00,SOUTHERN,NONE,MAIN ST / MISSION ST,37.79184247,-122.3949435
170144069,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Sunday,2/19/17 0:00,18:05:00,MISSION,"ARREST, BOOKED",300 Block of 14TH ST,37.76830441,-122.4203843
176032046,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,1/22/17 0:00,0:30:00,MISSION,NONE,600 Block of VALENCIA ST,37.76274366,-122.4217477
176032052,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,2/2/17 0:00,21:00:00,MISSION,NONE,3000 Block of 20TH ST,37.7591633,-122.4111824
176032080,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,2/2/17 0:00,18:00:00,MISSION,NONE,2500 Block of 16TH ST,37.76546338,-122.4119398
176032109,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,2/2/17 0:00,19:00:00,MISSION,NONE,0 Block of RAMONA ST,37.76713808,-122.4252064
176032115,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,1/29/17 0:00,20:30:00,MISSION,NONE,16TH ST / DOLORES ST,37.76464394,-122.4263845
176034337,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,1/24/17 0:00,19:30:00,SOUTHERN,NONE,200 Block of 11TH ST,37.77197237,-122.4142587
170288930,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Saturday,4/8/17 0:00,14:00:00,CENTRAL,NONE,1700 Block of MONTGOMERY ST,37.805247,-122.4051988
170198737,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Friday,3/10/17 0:00,11:00:00,NORTHERN,NONE,3600 Block of LYON ST,37.80427189,-122.4482784
170289762,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Saturday,4/8/17 0:00,18:00:00,PARK,NONE,ELLIS ST / PIERCE ST,37.78194067,-122.4358144
170289869,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Saturday,4/8/17 0:00,18:10:00,TENDERLOIN,NONE,GOLDEN GATE AV / LEAVENWORTH ST,37.78186219,-122.4138696
170289881,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Saturday,4/8/17 0:00,22:50:00,SOUTHERN,NONE,HOWARD ST / 2ND ST,37.78677876,-122.3982616
170776377,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,9/22/17 0:00,18:00:00,CENTRAL,NONE,LOMBARD ST / HYDE ST,37.80199424,-122.4196161
170776402,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,9/22/17 0:00,22:30:00,MISSION,NONE,200 Block of VALENCIA ST,37.76899282,-122.4223504
170160786,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,2/25/17 0:00,16:30:00,NORTHERN,NONE,2000 Block of FILBERT ST,37.79827833,-122.433219
170292721,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,4/9/17 0:00,22:15:00,TENDERLOIN,NONE,200 Block of ELLIS ST,37.78512252,-122.4103235
170294498,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Monday,4/10/17 0:00,18:15:00,CENTRAL,NONE,700 Block of PACIFIC AV,37.79690726,-122.4072344
176038317,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,1/15/17 0:00,9:30:00,MISSION,NONE,1500 Block of BRYANT ST,37.76752431,-122.4107381
176038323,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,2/9/17 0:00,19:45:00,MISSION,NONE,1700 Block of HARRISON ST,37.7690748,-122.4133542
176038339,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,2/7/17 0:00,20:31:00,MISSION,NONE,18TH ST / MISSION ST,37.7618358,-122.4193604
176038367,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,2/8/17 0:00,23:43:00,MISSION,NONE,800 Block of FLORIDA ST,37.75833776,-122.4105346
176039490,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,2/10/17 0:00,10:15:00,PARK,NONE,PAGE ST / MASONIC AV,37.77114176,-122.4455373
176039503,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,2/10/17 0:00,14:00:00,RICHMOND,NONE,500 Block of JOHNFKENNEDY DR,37.77254054,-122.4662047
176039923,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,2/7/17 0:00,14:00:00,MISSION,NONE,ELIZABETH ST / NOE ST,37.75222466,-122.4319473
176039939,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,2/9/17 0:00,22:46:00,MISSION,NONE,2000 Block of FOLSOM ST,37.76418986,-122.4151324
176039945,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,2/9/17 0:00,20:30:00,MISSION,NONE,2000 Block of FOLSOM ST,37.76418986,-122.4151324
176041019,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,2/10/17 0:00,17:00:00,NORTHERN,NONE,1500 Block of BAY ST,37.80321403,-122.4325304
176041047,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,2/12/17 0:00,23:00:00,NORTHERN,NONE,GOUGH ST / CLAY ST,37.79175708,-122.4259836
176041053,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,2/13/17 0:00,20:00:00,NORTHERN,NONE,PIERCE ST / CHESTNUT ST,37.80040249,-122.4395049
176041069,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,2/13/17 0:00,18:50:00,NORTHERN,NONE,1300 Block of WEBSTER ST,37.78302957,-122.4310464
176041075,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,2/13/17 0:00,17:30:00,SOUTHERN,NONE,800 Block of BRYANT ST,37.77542071,-122.4034048
170300302,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Wednesday,4/12/17 0:00,14:00:00,SOUTHERN,NONE,BRYANT ST / CONVERSE ST,37.77210396,-122.4075034
176041235,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,2/12/17 0:00,20:00:00,PARK,NONE,MCALLISTER ST / SCOTT ST,37.77800629,-122.4366982
176041241,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,2/10/17 0:00,19:00:00,NORTHERN,NONE,HAYES ST / GOUGH ST,37.77688209,-122.4229815
170779553,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Saturday,9/23/17 0:00,23:55:00,SOUTHERN,NONE,700 Block of MINNA ST,37.77636281,-122.4133611
176042227,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,2/10/17 0:00,19:30:00,RICHMOND,NONE,3300 Block of GEARY BL,37.78139703,-122.4547155
176043134,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,1/11/17 0:00,23:30:00,CENTRAL,NONE,WASHINGTON ST / THE EMBARCADERONORTH ST,37.7966653,-122.3953297
176044370,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,2/16/17 0:00,11:49:00,CENTRAL,NONE,2400 Block of POWELL ST,37.80724191,-122.4121689
176044386,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,2/16/17 0:00,15:00:00,CENTRAL,NONE,1100 Block of COLUMBUS AV,37.80506978,-122.4169767
176044392,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,2/16/17 0:00,0:27:00,CENTRAL,NONE,JEFFERSON ST / JONES ST,37.80801225,-122.4174486
176044405,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,2/17/17 0:00,1:00:00,CENTRAL,NONE,JONES ST / BEACH ST,37.80707305,-122.4172651
176044900,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,2/17/17 0:00,14:00:00,CENTRAL,NONE,WASHINGTON ST / THE EMBARCADERONORTH ST,37.7966653,-122.3953297
176047459,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,2/6/17 0:00,20:00:00,BAYVIEW,NONE,DEHARO ST / ALAMEDA ST,37.76870486,-122.401966
176047697,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,2/18/17 0:00,20:00:00,SOUTHERN,NONE,HOWARD ST / MAIN ST,37.79061172,-122.3934133
176047700,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,2/17/17 0:00,18:00:00,NORTHERN,NONE,GOLDEN GATE AV / FRANKLIN ST,37.78082197,-122.4220903
176047722,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,2/18/17 0:00,23:45:00,NORTHERN,NONE,POLK ST / PINE ST,37.78961882,-122.4204973
176049370,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,2/22/17 0:00,14:30:00,SOUTHERN,NONE,500 Block of 9TH ST,37.77069679,-122.4077021
170311860,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,4/15/17 0:00,22:00:00,SOUTHERN,NONE,800 Block of MISSION ST,37.78351007,-122.4053955
170312238,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,3/16/17 0:00,14:35:00,MISSION,NONE,1700 Block of HARRISON ST,37.7690826,-122.4134922
176050844,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,2/16/17 0:00,13:30:00,SOUTHERN,NONE,800 Block of BRYANT ST,37.77542071,-122.4034048
176050850,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,2/16/17 0:00,20:40:00,PARK,NONE,GEARY BL / MASONIC AV,37.78237104,-122.4480431
170312620,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,4/16/17 0:00,18:05:00,NORTHERN,NONE,GEARY BL / CLEARY CT,37.78515139,-122.4264492
176052254,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,2/15/17 0:00,18:45:00,BAYVIEW,NONE,1000 Block of ILLINOIS ST,37.75925862,-122.3875085
176052260,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,2/16/17 0:00,21:40:00,BAYVIEW,NONE,400 Block of BAY SHORE BL,37.73940125,-122.4068443
176052395,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,2/19/17 0:00,13:00:00,BAYVIEW,NONE,1600 Block of JERROLD AV,37.73935292,-122.3902678
176052408,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,2/19/17 0:00,19:00:00,BAYVIEW,NONE,600 Block of MENDELL ST,37.73932201,-122.3861784
170181895,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,3/4/17 0:00,18:13:00,BAYVIEW,NONE,22ND ST / ILLINOIS ST,37.75800217,-122.3873163
176054119,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,2/25/17 0:00,21:30:00,MISSION,NONE,600 Block of VALENCIA ST,37.76274366,-122.4217477
170786075,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Tuesday,9/26/17 0:00,13:05:00,PARK,NONE,700 Block of CLAYTON ST,37.76792656,-122.4481295
176057107,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,2/24/17 0:00,1:04:00,SOUTHERN,NONE,800 Block of BRYANT ST,37.77542071,-122.4034048
170324089,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Thursday,4/20/17 0:00,4:30:00,MISSION,NONE,2300 Block of 16TH ST,37.76571844,-122.4095299
176057442,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,3/2/17 0:00,10:00:00,NORTHERN,NONE,GEARY BL / WEBSTER ST,37.78456812,-122.4312069
176059539,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,3/2/17 0:00,0:01:00,SOUTHERN,NONE,9TH ST / BRANNAN ST,37.77004911,-122.4070043
170367653,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,5/4/17 0:00,21:00:00,CENTRAL,NONE,JACKSON ST / COLUMBUS AV,37.79630187,-122.4044176
170331523,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,4/21/17 0:00,19:45:00,NORTHERN,NONE,LAGUNA ST / GEARY BL,37.78495312,-122.4279912
170494836,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Saturday,6/17/17 0:00,19:30:00,BAYVIEW,NONE,400 Block of RHODEISLAND ST,37.76412591,-122.4025712
176062902,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,3/6/17 0:00,18:00:00,TARAVAL,NONE,2000 Block of 37TH AV,37.74870685,-122.4955028
176062952,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,3/6/17 0:00,21:30:00,TARAVAL,NONE,1200 Block of FUNSTON AV,37.76477285,-122.470729
176064055,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,3/3/17 0:00,19:40:00,CENTRAL,NONE,WASHINGTON ST / BATTERY ST,37.79587632,-122.4004881
176064077,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,3/4/17 0:00,13:00:00,CENTRAL,NONE,2300 Block of STOCKTON ST,37.80744512,-122.4105247
17606675,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,3/2/17 0:00,0:01:00,CENTRAL,NONE,1200 Block of CLAY ST,37.79327153,-122.4136544
176066766,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,3/11/17 0:00,21:00:00,SOUTHERN,NONE,BRANNAN ST / COLINPKELLYJR ST,37.78245421,-122.3913122
176068148,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,3/11/17 0:00,19:30:00,NORTHERN,NONE,BUCHANAN ST / GROVE ST,37.7771775,-122.4281042
170336501,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,4/24/17 0:00,13:30:00,NORTHERN,NONE,ELLIS ST / STEINER ST,37.78214903,-122.4341655
176068386,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,3/9/17 0:00,19:00:00,PARK,NONE,600 Block of PANORAMA DR,37.75384826,-122.4518982
170429463,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Thursday,5/25/17 0:00,16:06:00,TARAVAL,NONE,2600 Block of GREAT HY,37.73656483,-122.5061853
176069259,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,3/17/17 0:00,14:00:00,SOUTHERN,NONE,1000 Block of MISSION ST,37.7801135,-122.4098928
176069544,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,3/16/17 0:00,3:30:00,NORTHERN,NONE,2200 Block of VANNESS AV,37.79620462,-122.4236828
176069572,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,3/16/17 0:00,10:45:00,PARK,NONE,2200 Block of OFARRELL ST,37.78229146,-122.4413248
176070109,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,3/13/17 0:00,18:00:00,SOUTHERN,NONE,800 Block of BRYANT ST,37.77542071,-122.4034048
170340358,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,4/25/17 0:00,19:00:00,CENTRAL,NONE,300 Block of THE EMBARCADERONORTH ST,37.79805325,-122.3963744
170835478,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,10/12/17 0:00,20:30:00,SOUTHERN,NONE,800 Block of BRYANT ST,37.77542071,-122.4034048
170835484,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,10/12/17 0:00,17:00:00,SOUTHERN,NONE,800 Block of BRYANT ST,37.77542071,-122.4034048
170835519,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,10/12/17 0:00,19:15:00,SOUTHERN,NONE,800 Block of BRYANT ST,37.77542071,-122.4034048
170343051,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,4/26/17 0:00,18:00:00,SOUTHERN,NONE,800 Block of BRANNAN ST,37.77219582,-122.404385
176073329,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,3/15/17 0:00,20:45:00,PARK,NONE,2600 Block of GEARY BL,37.78224582,-122.446613
170347138,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,4/27/17 0:00,20:30:00,NORTHERN,NONE,0 Block of HAYES ST,37.77756301,-122.4172111
170462695,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,6/6/17 0:00,12:30:00,BAYVIEW,NONE,1200 Block of 3RD ST,37.77246824,-122.3895176
176076072,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,3/21/17 0:00,18:30:00,MISSION,NONE,2200 Block of FOLSOM ST,37.76128793,-122.4148498
176076129,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,3/21/17 0:00,17:30:00,MISSION,NONE,0 Block of GRANDVIEW AV,37.75670324,-122.4406634
170349344,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Thursday,4/27/17 0:00,21:30:00,TARAVAL,NONE,900 Block of PLYMOUTH AV,37.71915213,-122.4560516
176077149,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,3/22/17 0:00,21:00:00,NORTHERN,NONE,WALLER ST / OCTAVIA ST,37.77171572,-122.4236195
176077268,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,3/20/17 0:00,12:55:00,NORTHERN,NONE,1600 Block of LOMBARD ST,37.80089674,-122.4286873
176077280,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,3/22/17 0:00,17:33:00,RICHMOND,NONE,1000 Block of GREAT HY,37.76724422,-122.5102257
176077296,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,3/23/17 0:00,14:45:00,NORTHERN,NONE,FILLMORE ST / POST ST,37.78514992,-122.4330842
176081742,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,3/28/17 0:00,11:00:00,CENTRAL,NONE,900 Block of CHESTNUT ST,37.80302839,-122.4194347
176082182,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,3/26/17 0:00,15:30:00,BAYVIEW,NONE,UNIVERSITY ST / BURROWS ST,37.72651663,-122.4140733
176082687,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,3/24/17 0:00,20:00:00,SOUTHERN,NONE,6TH ST / MISSION ST,37.78097067,-122.4087106
176082693,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,3/22/17 0:00,22:50:00,SOUTHERN,NONE,4TH ST / HOWARD ST,37.78325965,-122.4027126
176082847,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,3/29/17 0:00,8:50:00,NORTHERN,NONE,1700 Block of PACIFIC AV,37.79476454,-122.4240763
176082853,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,3/27/17 0:00,1:20:00,NORTHERN,NONE,400 Block of FULTON ST,37.77858641,-122.4241809
170107619,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,2/7/17 0:00,14:00:00,NORTHERN,NONE,2200 Block of LOMBARD ST,37.7994111,-122.4385083
176084172,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,3/25/17 0:00,0:01:00,NORTHERN,NONE,800 Block of ELLIS ST,37.78387039,-122.4201913
176084194,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,3/31/17 0:00,19:00:00,NORTHERN,NONE,1700 Block of WASHINGTON ST,37.79320618,-122.4220772
176084207,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,3/16/17 0:00,20:00:00,RICHMOND,NONE,1000 Block of GREAT HY,37.76724422,-122.5102257
176084780,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,4/1/17 0:00,22:05:00,NORTHERN,NONE,WEBSTER ST / GEARY BL,37.78456812,-122.4312069
176084796,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,4/1/17 0:00,19:50:00,NORTHERN,NONE,2700 Block of LYON ST,37.79612523,-122.4468755
176084809,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,4/1/17 0:00,20:00:00,NORTHERN,NONE,SUTTER ST / VANNESS AV,37.78754901,-122.4217625
176084984,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,4/2/17 0:00,0:01:00,TARAVAL,NONE,2000 Block of 21ST AV,37.74946238,-122.4783568
176084990,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,4/1/17 0:00,1:00:00,TARAVAL,NONE,1700 Block of 28TH AV,37.75473411,-122.4861126
170190341,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,3/7/17 0:00,19:05:00,NORTHERN,NONE,3200 Block of DIVISADERO ST,37.79948967,-122.4428172
170190363,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Tuesday,3/7/17 0:00,14:00:00,SOUTHERN,NONE,STANFORD ST / TOWNSEND ST,37.7801837,-122.3910674
176089956,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,4/8/17 0:00,2:05:00,TENDERLOIN,NONE,MCALLISTER ST / HYDE ST,37.78071793,-122.415318
170843318,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Sunday,10/15/17 0:00,10:00:00,CENTRAL,NONE,MIDWAY ST / BAY ST,37.80613061,-122.4094925
176090969,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,3/30/17 0:00,21:30:00,SOUTHERN,NONE,0 Block of DORE ST,37.77386178,-122.413046
176091616,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,4/5/17 0:00,18:00:00,SOUTHERN,NONE,THE EMBARCADEROSOUTH ST / FOLSOM ST,37.79076386,-122.3900942
176091622,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,4/5/17 0:00,18:00:00,SOUTHERN,NONE,300 Block of BRANNAN ST,37.78056819,-122.3937927
170495226,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,6/17/17 0:00,20:00:00,SOUTHERN,NONE,900 Block of MISSION ST,37.78156683,-122.4080525
170370521,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,5/5/17 0:00,18:00:00,NORTHERN,NONE,2400 Block of CALIFORNIA ST,37.78885384,-122.4346894
176092216,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,3/31/17 0:00,7:00:00,INGLESIDE,NONE,ALEMANY BL / SENECA AV,37.71863484,-122.441317
176092909,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,3/27/17 0:00,18:30:00,PARK,NONE,1700 Block of FULTON ST,37.77596127,-122.4456525
170194393,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,3/9/17 0:00,4:07:00,RICHMOND,NONE,100 Block of 12TH AV,37.7854411,-122.4709777
170205376,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,3/12/17 0:00,20:10:00,CENTRAL,NONE,POWELL ST / BEACH ST,37.80768876,-122.4123335
170205489,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Sunday,3/12/17 0:00,22:00:00,NORTHERN,NONE,1300 Block of FILLMORE ST,37.78188913,-122.4324923
